,question_id,db_id,question,gold_sql,predicted_sql,both_executed,results_equal,gold_error,pred_error,model_name,model_engine,gen_type,dataset_path,n_examples,instructions_level,experiment_id
60,61,unknown,"""Examples for teaching: Correlation does not mean causation"" is the Title of post; user who last edited refers to LastEditorUserId
What is the display name of the user who last edited the post ""Examples for teaching: Correlation does not mean causation""?",SELECT T2.DisplayName FROM posts AS T1 INNER JOIN users AS T2 ON T1.LastEditorUserId = T2.Id WHERE T1.Title = 'Examples for teaching: Correlation does not mean causation',SELECT T2.DisplayName FROM posts AS T1 INNER JOIN users AS T2 ON T1.LastEditorUserId = T2.Id WHERE T1.Title = 'Examples for teaching: Correlation does not mean causation',False,,,"[TABLE_OR_VIEW_NOT_FOUND] The table or view `posts` cannot be found. Verify the spelling and correctness of the schema and catalog.
If you did not qualify the name with a schema, verify the current_schema() output, or qualify the name with the correct schema and catalog.
To tolerate the error on drop use DROP VIEW IF EXISTS or DROP TABLE IF EXISTS.; line 1 pos 27;
'Project ['T2.DisplayName]
+- 'Filter ('T1.Title = Examples for teaching: Correlation does not mean causation)
   +- 'Join Inner, ('T1.LastEditorUserId = 'T2.Id)
      :- 'SubqueryAlias T1
      :  +- 'UnresolvedRelation [posts], [], false
      +- 'SubqueryAlias T2
         +- 'UnresolvedRelation [users], [], false
",llama-4-maverick,rits,pyspark,data/generated/bird_dev_enriched.json,100,2,llama-4-maverick_pyspark_2
61,62,unknown,"unconverted mana refer to manaCost; Rob Alexander refer to artist
What is the  unconverted mana do all the cards created by Rob Alexander cost in total?",SELECT manaCost FROM cards WHERE artist = 'Rob Alexander',SELECT SUM(`convertedManaCost`) FROM `cards` WHERE `artist` = 'Rob Alexander',False,,,"[TABLE_OR_VIEW_NOT_FOUND] The table or view `cards` cannot be found. Verify the spelling and correctness of the schema and catalog.
If you did not qualify the name with a schema, verify the current_schema() output, or qualify the name with the correct schema and catalog.
To tolerate the error on drop use DROP VIEW IF EXISTS or DROP TABLE IF EXISTS.; line 1 pos 37;
'Project [unresolvedalias('SUM('convertedManaCost), None)]
+- 'Filter ('artist = Rob Alexander)
   +- 'UnresolvedRelation [cards], [], false
",llama-4-maverick,rits,pyspark,data/generated/bird_dev_enriched.json,100,2,llama-4-maverick_pyspark_2
62,63,unknown,"Frequency = 'POPLATEK TYDNE' referes to weekly statement
How many loan accounts are for pre-payment of duration of 24 months with weekly issuance of statement.",SELECT COUNT(T2.account_id) FROM account AS T1 INNER JOIN loan AS T2 ON T1.account_id = T2.account_id WHERE T2.duration = 24 AND T1.frequency = 'POPLATEK TYDNE',"SELECT COUNT(DISTINCT T1.`account_id`) 
FROM `loan` T1 
JOIN `account` T2 
ON T1.`account_id` = T2.`account_id` 
WHERE T2.`frequency` = 'POPLATEK TYDNE' 
AND T1.`duration` = 24 
AND T1.`status` = 'A'",False,,,"[TABLE_OR_VIEW_NOT_FOUND] The table or view `loan` cannot be found. Verify the spelling and correctness of the schema and catalog.
If you did not qualify the name with a schema, verify the current_schema() output, or qualify the name with the correct schema and catalog.
To tolerate the error on drop use DROP VIEW IF EXISTS or DROP TABLE IF EXISTS.; line 2 pos 5;
'Project [unresolvedalias('COUNT(distinct 'T1.account_id), None)]
+- 'Filter ((('T2.frequency = POPLATEK TYDNE) AND ('T1.duration = 24)) AND ('T1.status = A))
   +- 'Join Inner, ('T1.account_id = 'T2.account_id)
      :- 'SubqueryAlias T1
      :  +- 'UnresolvedRelation [loan], [], false
      +- 'SubqueryAlias T2
         +- 'UnresolvedRelation [account], [], false
",llama-4-maverick,rits,pyspark,data/generated/bird_dev_enriched.json,100,2,llama-4-maverick_pyspark_2
63,64,unknown,"age are 30 years old and below refers to SUBTRACT(datetime(CURRENT_TIMESTAMP,'localtime'), datetime(birthday) < 31)
Calculate the total home team goal scored by players whose age are 30 years old and below.","SELECT SUM(t2.home_team_goal) FROM Player AS t1 INNER JOIN match AS t2 ON t1.player_api_id = t2.away_player_1 WHERE datetime(CURRENT_TIMESTAMP, 'localtime') - datetime(T1.birthday) < 31",SELECT SUM(`home_team_goal`) FROM `match` AS T1 INNER JOIN `player` AS T2 ON T1.`home_player_1` = T2.`player_api_id` WHERE (CAST((JulianDay(T1.`date`) - JulianDay(T2.`birthday`)) / 365.25 AS INT)) <= 30 UNION ALL SELECT SUM(`home_team_goal`) FROM `match` AS T1 INNER JOIN `player` AS T2 ON T1.`home_player_2` = T2.`player_api_id` WHERE (CAST((JulianDay(T1.`date`) - JulianDay(T2.`birthday`)) / 365.25 AS INT)) <= 30 UNION ALL SELECT SUM(`home_team_goal`) FROM `match` AS T1 INNER JOIN `player` AS T2 ON T1.`home_player_3` = T2.`player_api_id` WHERE (CAST((JulianDay(T1.`date`) - JulianDay(T2.`birthday`)) / 365.25 AS INT)) <= 30 UNION ALL SELECT SUM(`home_team_goal`) FROM `match` AS T1 INNER JOIN `player` AS T2 ON T1.`home_player_4` = T2.`player_api_id` WHERE (CAST((JulianDay(T1.`date`) - JulianDay(T2.`birthday`)) / 365.25 AS INT)) <= 30 UNION ALL SELECT SUM(`home_team_goal`) FROM `match` AS T1 INNER JOIN `player` AS T2 ON T1.`home_player_5` = T2.`player_api_id` WHERE (CAST((JulianDay(T1.`date`) - JulianDay(T2.`birthday`)) / 365.25 AS INT)) <= 30 UNION ALL SELECT SUM(`home_team_goal`) FROM `match` AS T1 INNER JOIN `player` AS T2 ON T1.`home_player_6` = T2.`player_api_id` WHERE (CAST((JulianDay(T1.`date`) - JulianDay(T2.`birthday`)) / 365.25 AS INT)) <= 30 UNION ALL SELECT SUM(`home_team_goal`) FROM `match` AS T1 INNER JOIN `player` AS T2 ON T1.`home_player_7` = T2.`player_api_id` WHERE (CAST((JulianDay(T1.`date`) - JulianDay(T2.`birthday`)) / 365.25 AS INT)) <= 30 UNION ALL SELECT SUM(`home_team_goal`) FROM,False,,,"[UNRESOLVED_ROUTINE] Cannot resolve function `JulianDay` on search path [`system`.`builtin`, `system`.`session`, `spark_catalog`.`default`].; line 1 pos 130",llama-4-maverick,rits,pyspark,data/generated/bird_dev_enriched.json,100,2,llama-4-maverick_pyspark_2
64,65,unknown,"For the client who applied 98832 USD loan in 1996/1/3, when was his/her birthday?",SELECT T4.birth_date FROM loan AS T1 INNER JOIN account AS T2 ON T1.account_id = T2.account_id INNER JOIN disp AS T3 ON T2.account_id = T3.account_id INNER JOIN client AS T4 ON T3.client_id = T4.client_id WHERE T1.date = '1996-01-03' AND T1.amount = 98832,SELECT T2.`birth_date` FROM loan AS T1 INNER JOIN client AS T2 ON T1.`account_id` = ( SELECT T3.`account_id` FROM disp AS T3 WHERE T3.`client_id` = T2.`client_id` ) WHERE T1.`date` = '1996/1/3' AND T1.`amount` = 98832,False,,,"[TABLE_OR_VIEW_NOT_FOUND] The table or view `loan` cannot be found. Verify the spelling and correctness of the schema and catalog.
If you did not qualify the name with a schema, verify the current_schema() output, or qualify the name with the correct schema and catalog.
To tolerate the error on drop use DROP VIEW IF EXISTS or DROP TABLE IF EXISTS.; line 1 pos 28;
'Project ['T2.birth_date]
+- 'Filter (('T1.date = 1996/1/3) AND ('T1.amount = 98832))
   +- 'Join Inner, ('T1.account_id = scalar-subquery#504 [])
      :  +- 'Project ['T3.account_id]
      :     +- 'Filter ('T3.client_id = 'T2.client_id)
      :        +- 'SubqueryAlias T3
      :           +- 'UnresolvedRelation [disp], [], false
      :- 'SubqueryAlias T1
      :  +- 'UnresolvedRelation [loan], [], false
      +- 'SubqueryAlias T2
         +- 'UnresolvedRelation [client], [], false
",llama-4-maverick,rits,pyspark,data/generated/bird_dev_enriched.json,100,2,llama-4-maverick_pyspark_2
65,66,unknown,"LDH beyond normal range refers to LDH > '500';
List the patient ID, sex and birthday of patient with LDH beyond normal range.","SELECT DISTINCT T1.ID, T1.SEX, T1.Birthday FROM Patient AS T1 INNER JOIN Laboratory AS T2 ON T1.ID = T2.ID WHERE T2.LDH > 500","SELECT DISTINCT `ID`, `SEX`, `Birthday` FROM `patient` INNER JOIN `laboratory` ON `patient`.`ID` = `laboratory`.`ID` WHERE `LDH` > 500",False,,,"[TABLE_OR_VIEW_NOT_FOUND] The table or view `patient` cannot be found. Verify the spelling and correctness of the schema and catalog.
If you did not qualify the name with a schema, verify the current_schema() output, or qualify the name with the correct schema and catalog.
To tolerate the error on drop use DROP VIEW IF EXISTS or DROP TABLE IF EXISTS.; line 1 pos 45;
'Distinct
+- 'Project ['ID, 'SEX, 'Birthday]
   +- 'Filter ('LDH > 500)
      +- 'Join Inner, ('patient.ID = 'laboratory.ID)
         :- 'UnresolvedRelation [patient], [], false
         +- 'UnresolvedRelation [laboratory], [], false
",llama-4-maverick,rits,pyspark,data/generated/bird_dev_enriched.json,100,2,llama-4-maverick_pyspark_2
66,67,unknown,"expansion type refers to type where type = 'commander'; totalSetSize: The total number of cards in the set, including promotional and related supplemental products but excluding Alchemy modifications; highest total number of cards refers to MAX(totalSetSize)
Among the sets whose expansion type is Commander, which set has the highest total number of cards including promotional and related supplemental products but excluding Alchemy modifications? Indicate the id of the set.",SELECT id FROM sets WHERE type = 'commander' ORDER BY totalSetSize DESC LIMIT 1,SELECT `id` FROM `sets` WHERE `type` = 'commander' ORDER BY `totalSetSize` DESC LIMIT 1,True,True,,,llama-4-maverick,rits,pyspark,data/generated/bird_dev_enriched.json,100,2,llama-4-maverick_pyspark_2
67,68,unknown,"how strong refers to attribute_value WHERE attribute_name = 'Strength'; the Hulk refers to superhero_name = 'Hulk';
How strong is the Hulk?",SELECT T2.attribute_value FROM superhero AS T1 INNER JOIN hero_attribute AS T2 ON T1.id = T2.hero_id INNER JOIN attribute AS T3 ON T2.attribute_id = T3.id WHERE T1.superhero_name = 'Hulk' AND T3.attribute_name = 'Strength',SELECT T2.attribute_value FROM superhero AS T1 INNER JOIN hero_attribute AS T2 ON T1.id = T2.hero_id INNER JOIN attribute AS T3 ON T2.attribute_id = T3.id WHERE T1.superhero_name = 'Hulk' AND T3.attribute_name = 'Strength',False,,,"[TABLE_OR_VIEW_NOT_FOUND] The table or view `superhero` cannot be found. Verify the spelling and correctness of the schema and catalog.
If you did not qualify the name with a schema, verify the current_schema() output, or qualify the name with the correct schema and catalog.
To tolerate the error on drop use DROP VIEW IF EXISTS or DROP TABLE IF EXISTS.; line 1 pos 31;
'Project ['T2.attribute_value]
+- 'Filter (('T1.superhero_name = Hulk) AND ('T3.attribute_name = Strength))
   +- 'Join Inner, ('T2.attribute_id = 'T3.id)
      :- 'Join Inner, ('T1.id = 'T2.hero_id)
      :  :- 'SubqueryAlias T1
      :  :  +- 'UnresolvedRelation [superhero], [], false
      :  +- 'SubqueryAlias T2
      :     +- 'UnresolvedRelation [hero_attribute], [], false
      +- 'SubqueryAlias T3
         +- 'UnresolvedRelation [attribute], [], false
",llama-4-maverick,rits,pyspark,data/generated/bird_dev_enriched.json,100,2,llama-4-maverick_pyspark_2
68,69,unknown,"vampire superheroes refers to race = 'Vampire'
How many vampire superheroes are there?",SELECT COUNT(T1.superhero_name) FROM superhero AS T1 INNER JOIN race AS T2 ON T1.race_id = T2.id WHERE T2.race = 'Vampire',SELECT COUNT(`id`) FROM `superhero` WHERE `race_id` = (SELECT `id` FROM `race` WHERE `race` = 'Vampire'),True,True,,,llama-4-maverick,rits,pyspark,data/generated/bird_dev_enriched.json,100,2,llama-4-maverick_pyspark_2
69,70,unknown,"full name refers to team_long_name; away team refers to away_team_api_id; scored the most goals refers to MAX(away_team_goal)
Please provide the full name of the away team that scored the most goals.",SELECT t2.team_long_name FROM Match AS t1 INNER JOIN Team AS t2 ON t1.away_team_api_id = t2.team_api_id ORDER BY t1.away_team_goal DESC LIMIT 1,SELECT T1.`team_long_name` FROM `team` AS T1 INNER JOIN `match` AS T2 ON T1.`team_api_id` = T2.`away_team_api_id` WHERE T2.`away_team_goal` = (SELECT MAX(`away_team_goal`) FROM `match`),False,,,"[TABLE_OR_VIEW_NOT_FOUND] The table or view `team` cannot be found. Verify the spelling and correctness of the schema and catalog.
If you did not qualify the name with a schema, verify the current_schema() output, or qualify the name with the correct schema and catalog.
To tolerate the error on drop use DROP VIEW IF EXISTS or DROP TABLE IF EXISTS.; line 1 pos 32;
'Project ['T1.team_long_name]
+- 'Filter ('T2.away_team_goal = scalar-subquery#529 [])
   :  +- 'Project [unresolvedalias('MAX('away_team_goal), None)]
   :     +- 'UnresolvedRelation [match], [], false
   +- 'Join Inner, ('T1.team_api_id = 'T2.away_team_api_id)
      :- 'SubqueryAlias T1
      :  +- 'UnresolvedRelation [team], [], false
      +- 'SubqueryAlias T2
         +- 'UnresolvedRelation [match], [], false
",llama-4-maverick,rits,pyspark,data/generated/bird_dev_enriched.json,100,2,llama-4-maverick_pyspark_2
70,71,unknown,"District refers to column A2; when the account type = 'OWNER', it's eligible for loans
Please list the accounts whose district is Tabor that are eligible for loans.",SELECT T2.account_id FROM district AS T1 INNER JOIN account AS T2 ON T1.district_id = T2.district_id INNER JOIN disp AS T3 ON T2.account_id = T3.account_id WHERE T3.type = 'OWNER' AND T1.A2 = 'Tabor',SELECT T1.`account_id` FROM `account` T1 INNER JOIN `disp` T2 ON T1.`account_id` = T2.`account_id` INNER JOIN `district` T3 ON T1.`district_id` = T3.`district_id` WHERE T3.`A2` = 'Tabor' AND T2.`type` = 'OWNER',False,,,"[TABLE_OR_VIEW_NOT_FOUND] The table or view `account` cannot be found. Verify the spelling and correctness of the schema and catalog.
If you did not qualify the name with a schema, verify the current_schema() output, or qualify the name with the correct schema and catalog.
To tolerate the error on drop use DROP VIEW IF EXISTS or DROP TABLE IF EXISTS.; line 1 pos 28;
'Project ['T1.account_id]
+- 'Filter (('T3.A2 = Tabor) AND ('T2.type = OWNER))
   +- 'Join Inner, ('T1.district_id = 'T3.district_id)
      :- 'Join Inner, ('T1.account_id = 'T2.account_id)
      :  :- 'SubqueryAlias T1
      :  :  +- 'UnresolvedRelation [account], [], false
      :  +- 'SubqueryAlias T2
      :     +- 'UnresolvedRelation [disp], [], false
      +- 'SubqueryAlias T3
         +- 'UnresolvedRelation [district], [], false
",llama-4-maverick,rits,pyspark,data/generated/bird_dev_enriched.json,100,2,llama-4-maverick_pyspark_2
71,72,unknown,"diagnosed with SLE refers to Diagnosis = 'SLE'; The larger the birthday value, the younger the person is, and vice versa; normal hemoglobin level refers to 10 < HGB < 17;
Among the patients who were diagnosed with SLE, who is the oldest with normal hemoglobin level. Provide the ID and sex.","SELECT T1.ID, T1.SEX FROM Patient AS T1 INNER JOIN Laboratory AS T2 ON T1.ID = T2.ID WHERE T1.Diagnosis = 'SLE' AND T2.HGB > 10 AND T2.HGB < 17 ORDER BY T1.Birthday ASC LIMIT 1","SELECT `ID`, `SEX` FROM patient WHERE `ID` IN (SELECT `ID` FROM laboratory WHERE `HGB` > 10 AND `HGB` < 17) AND `ID` IN (SELECT `ID` FROM examination WHERE `Diagnosis` = 'SLE') ORDER BY `Birthday` ASC LIMIT 1",False,,,"[TABLE_OR_VIEW_NOT_FOUND] The table or view `patient` cannot be found. Verify the spelling and correctness of the schema and catalog.
If you did not qualify the name with a schema, verify the current_schema() output, or qualify the name with the correct schema and catalog.
To tolerate the error on drop use DROP VIEW IF EXISTS or DROP TABLE IF EXISTS.; line 1 pos 24;
'GlobalLimit 1
+- 'LocalLimit 1
   +- 'Sort ['Birthday ASC NULLS FIRST], true
      +- 'Project ['ID, 'SEX]
         +- 'Filter ('ID IN (list#546 []) AND 'ID IN (list#547 []))
            :  :- 'Project ['ID]
            :  :  +- 'Filter (('HGB > 10) AND ('HGB < 17))
            :  :     +- 'UnresolvedRelation [laboratory], [], false
            :  +- 'Project ['ID]
            :     +- 'Filter ('Diagnosis = SLE)
            :        +- 'UnresolvedRelation [examination], [], false
            +- 'UnresolvedRelation [patient], [], false
",llama-4-maverick,rits,pyspark,data/generated/bird_dev_enriched.json,100,2,llama-4-maverick_pyspark_2
72,73,unknown,"element = 'cl' means Chlorine; element = 'c' means Carbon; element = 'h' means Hydrogen; element = 'o' means Oxygen, element = 's' means Sulfur; element = 'n' means Nitrogen, element = 'p' means Phosphorus, element = 'na' means Sodium, element = 'br' means Bromine, element = 'f' means Fluorine; element = 'i' means Iodine; element = 'sn' means Tin; element = 'pb' means Lead; element = 'te' means Tellurium; element = 'ca' means Calcium
Name the atoms' elements that form bond TR000_2_3.",SELECT T2.element FROM connected AS T1 INNER JOIN atom AS T2 ON T1.atom_id = T2.atom_id WHERE T1.bond_id = 'TR000_2_3',"SELECT DISTINCT T3.`element` 
FROM `connected` AS T1 
INNER JOIN `bond` AS T2 
ON T1.`bond_id` = T2.`bond_id` 
INNER JOIN `atom` AS T3 
ON T1.`atom_id` = T3.`atom_id` OR T1.`atom_id2` = T3.`atom_id` 
WHERE T2.`bond_id` = 'TR000_2_3'",False,,,"[TABLE_OR_VIEW_NOT_FOUND] The table or view `connected` cannot be found. Verify the spelling and correctness of the schema and catalog.
If you did not qualify the name with a schema, verify the current_schema() output, or qualify the name with the correct schema and catalog.
To tolerate the error on drop use DROP VIEW IF EXISTS or DROP TABLE IF EXISTS.; line 2 pos 5;
'Distinct
+- 'Project ['T3.element]
   +- 'Filter ('T2.bond_id = TR000_2_3)
      +- 'Join Inner, (('T1.atom_id = 'T3.atom_id) OR ('T1.atom_id2 = 'T3.atom_id))
         :- 'Join Inner, ('T1.bond_id = 'T2.bond_id)
         :  :- 'SubqueryAlias T1
         :  :  +- 'UnresolvedRelation [connected], [], false
         :  +- 'SubqueryAlias T2
         :     +- 'UnresolvedRelation [bond], [], false
         +- 'SubqueryAlias T3
            +- 'UnresolvedRelation [atom], [], false
",llama-4-maverick,rits,pyspark,data/generated/bird_dev_enriched.json,100,2,llama-4-maverick_pyspark_2
